,Alpha,Cost,ColdStarts,initialDecision,initialDecisionIndex
1962,0.75,5.219517417907715e-06,0,"[0, 1, 0, 1, 0, 1, 0]",42
1963,0.75,4.334264514923096e-06,0,"[0, 1, 0, 1, 0, 1, 1]",43
1964,0.75,2.026264514923096e-06,1,"[0, 1, 0, 1, 1, 0, 0]",44
1965,0.75,1.999517417907715e-06,0,"[0, 1, 0, 1, 1, 0, 1]",45
1966,0.75,2.245011611938477e-06,0,"[0, 1, 0, 1, 1, 1, 0]",46
1967,0.75,1.3597587089538576e-06,0,"[0, 1, 0, 1, 1, 1, 1]",47
1968,0.75,5.0915174179077155e-06,1,"[0, 1, 1, 0, 0, 0, 0]",48
1969,0.75,4.808770320892334e-06,0,"[0, 1, 1, 0, 0, 0, 1]",49
1970,0.75,5.0915174179077155e-06,0,"[0, 1, 1, 0, 0, 1, 0]",50
1971,0.75,4.206264514923096e-06,0,"[0, 1, 1, 0, 0, 1, 1]",51
1972,0.75,2.756770320892334e-06,0,"[0, 1, 1, 0, 1, 0, 0]",52
1973,0.75,1.9087703208923337e-06,0,"[0, 1, 1, 0, 1, 0, 1]",53
1974,0.75,2.1542645149230957e-06,0,"[0, 1, 1, 0, 1, 1, 0]",54
1975,0.75,1.2690116119384764e-06,0,"[0, 1, 1, 0, 1, 1, 1]",55
1976,0.75,4.963517417907715e-06,0,"[0, 1, 1, 1, 0, 0, 0]",56
1977,0.75,4.115517417907715e-06,0,"[0, 1, 1, 1, 0, 0, 1]",57
1978,0.75,4.398264514923096e-06,0,"[0, 1, 1, 1, 0, 1, 0]",58
1979,0.75,3.513011611938477e-06,0,"[0, 1, 1, 1, 0, 1, 1]",59
1980,0.75,2.026264514923096e-06,0,"[0, 1, 1, 1, 1, 0, 0]",60
1981,0.75,1.1782645149230957e-06,0,"[0, 1, 1, 1, 1, 0, 1]",61
1982,0.75,1.4237587089538575e-06,0,"[0, 1, 1, 1, 1, 1, 0]",62
1983,0.75,5.385058059692383e-07,0,"[0, 1, 1, 1, 1, 1, 1]",63
1984,0.75,6.904770320892334e-06,1,"[1, 0, 0, 0, 0, 0, 0]",64
1985,0.75,6.056770320892334e-06,1,"[1, 0, 0, 0, 0, 0, 1]",65
1986,0.75,6.376770320892334e-06,1,"[1, 0, 0, 0, 0, 1, 0]",66
1987,0.75,2.5542645149230957e-06,2,"[1, 0, 0, 0, 0, 1, 1]",67
1988,0.75,4.004770320892334e-06,1,"[1, 0, 0, 0, 1, 0, 0]",68
1989,0.75,2.372770320892334e-06,2,"[1, 0, 0, 0, 1, 0, 1]",69
1990,0.75,2.655517417907715e-06,2,"[1, 0, 0, 0, 1, 1, 0]",70
1991,0.75,2.5542645149230957e-06,1,"[1, 0, 0, 0, 1, 1, 1]",71
1992,0.75,6.248770320892334e-06,1,"[1, 0, 0, 1, 0, 0, 0]",72
1993,0.75,5.400770320892334e-06,1,"[1, 0, 0, 1, 0, 0, 1]",73
1994,0.75,5.720770320892334e-06,1,"[1, 0, 0, 1, 0, 1, 0]",74
1995,0.75,4.835517417907715e-06,1,"[1, 0, 0, 1, 0, 1, 1]",75
1996,0.75,3.311517417907715e-06,1,"[1, 0, 0, 1, 1, 0, 0]",76
1997,0.75,1.999517417907715e-06,2,"[1, 0, 0, 1, 1, 0, 1]",77
1998,0.75,2.7462645149230958e-06,1,"[1, 0, 0, 1, 1, 1, 0]",78
1999,0.75,1.8610116119384766e-06,1,"[1, 0, 0, 1, 1, 1, 1]",79
2000,0.75,6.120770320892334e-06,1,"[1, 0, 1, 0, 0, 0, 0]",80
2001,0.75,5.272770320892334e-06,1,"[1, 0, 1, 0, 0, 0, 1]",81
2002,0.75,2.655517417907715e-06,2,"[1, 0, 1, 0, 0, 1, 0]",82
2003,0.75,4.707517417907715e-06,1,"[1, 0, 1, 0, 0, 1, 1]",83
2004,0.75,2.655517417907715e-06,2,"[1, 0, 1, 0, 1, 0, 0]",84
2005,0.75,2.372770320892334e-06,1,"[1, 0, 1, 0, 1, 0, 1]",85
2006,0.75,2.655517417907715e-06,1,"[1, 0, 1, 0, 1, 1, 0]",86
2007,0.75,1.7702645149230957e-06,1,"[1, 0, 1, 0, 1, 1, 1]",87
2008,0.75,5.427517417907715e-06,1,"[1, 0, 1, 1, 0, 0, 0]",88
2009,0.75,4.014264514923096e-06,2,"[1, 0, 1, 1, 0, 0, 1]",89
2010,0.75,4.8995174179077155e-06,1,"[1, 0, 1, 1, 0, 1, 0]",90
2011,0.75,4.014264514923096e-06,1,"[1, 0, 1, 1, 0, 1, 1]",91
2012,0.75,1.9250116119384766e-06,2,"[1, 0, 1, 1, 1, 0, 0]",92
2013,0.75,1.6422645149230958e-06,1,"[1, 0, 1, 1, 1, 0, 1]",93
2014,0.75,1.9250116119384766e-06,1,"[1, 0, 1, 1, 1, 1, 0]",94
2015,0.75,1.0397587089538575e-06,1,"[1, 0, 1, 1, 1, 1, 1]",95
2016,0.75,5.875517417907715e-06,2,"[1, 1, 0, 0, 0, 0, 0]",96
2017,0.75,5.592770320892334e-06,1,"[1, 1, 0, 0, 0, 0, 1]",97
2018,0.75,5.875517417907715e-06,1,"[1, 1, 0, 0, 0, 1, 0]",98
2019,0.75,4.990264514923096e-06,1,"[1, 1, 0, 0, 0, 1, 1]",99
2020,0.75,3.540770320892334e-06,1,"[1, 1, 0, 0, 1, 0, 0]",100
2021,0.75,2.6927703208923337e-06,1,"[1, 1, 0, 0, 1, 0, 1]",101
2022,0.75,2.9382645149230958e-06,1,"[1, 1, 0, 0, 1, 1, 0]",102
2023,0.75,2.0530116119384765e-06,1,"[1, 1, 0, 0, 1, 1, 1]",103
2024,0.75,5.784770320892334e-06,1,"[1, 1, 0, 1, 0, 0, 0]",104
2025,0.75,4.936770320892334e-06,1,"[1, 1, 0, 1, 0, 0, 1]",105
2026,0.75,5.219517417907715e-06,1,"[1, 1, 0, 1, 0, 1, 0]",106
2027,0.75,4.334264514923096e-06,1,"[1, 1, 0, 1, 0, 1, 1]",107
2028,0.75,2.847517417907715e-06,1,"[1, 1, 0, 1, 1, 0, 0]",108
2029,0.75,1.999517417907715e-06,1,"[1, 1, 0, 1, 1, 0, 1]",109
2030,0.75,2.245011611938477e-06,1,"[1, 1, 0, 1, 1, 1, 0]",110
2031,0.75,1.3597587089538576e-06,1,"[1, 1, 0, 1, 1, 1, 1]",111
2032,0.75,5.0915174179077155e-06,2,"[1, 1, 1, 0, 0, 0, 0]",112
2033,0.75,4.808770320892334e-06,1,"[1, 1, 1, 0, 0, 0, 1]",113
2034,0.75,5.0915174179077155e-06,1,"[1, 1, 1, 0, 0, 1, 0]",114
2035,0.75,4.206264514923096e-06,1,"[1, 1, 1, 0, 0, 1, 1]",115
2036,0.75,2.756770320892334e-06,1,"[1, 1, 1, 0, 1, 0, 0]",116
2037,0.75,1.9087703208923337e-06,1,"[1, 1, 1, 0, 1, 0, 1]",117
2038,0.75,2.1542645149230957e-06,1,"[1, 1, 1, 0, 1, 1, 0]",118
2039,0.75,1.2690116119384764e-06,1,"[1, 1, 1, 0, 1, 1, 1]",119
2040,0.75,4.963517417907715e-06,1,"[1, 1, 1, 1, 0, 0, 0]",120
2041,0.75,4.115517417907715e-06,1,"[1, 1, 1, 1, 0, 0, 1]",121
2042,0.75,4.398264514923096e-06,1,"[1, 1, 1, 1, 0, 1, 0]",122
2043,0.75,3.513011611938477e-06,1,"[1, 1, 1, 1, 0, 1, 1]",123
2044,0.75,2.026264514923096e-06,1,"[1, 1, 1, 1, 1, 0, 0]",124
2045,0.75,1.1782645149230957e-06,1,"[1, 1, 1, 1, 1, 0, 1]",125
2046,0.75,1.4237587089538575e-06,1,"[1, 1, 1, 1, 1, 1, 0]",126
2047,0.75,5.385058059692383e-07,1,"[1, 1, 1, 1, 1, 1, 1]",127
2048,0.8,6.904770320892334e-06,0,"[0, 0, 0, 0, 0, 0, 0]",0
2049,0.8,3.156770320892334e-06,1,"[0, 0, 0, 0, 0, 0, 1]",1
2050,0.8,6.376770320892334e-06,0,"[0, 0, 0, 0, 0, 1, 0]",2
2051,0.8,2.5542645149230957e-06,1,"[0, 0, 0, 0, 0, 1, 1]",3
2052,0.8,4.004770320892334e-06,0,"[0, 0, 0, 0, 1, 0, 0]",4
2053,0.8,2.372770320892334e-06,1,"[0, 0, 0, 0, 1, 0, 1]",5
2054,0.8,2.655517417907715e-06,1,"[0, 0, 0, 0, 1, 1, 0]",6
2055,0.8,2.5542645149230957e-06,0,"[0, 0, 0, 0, 1, 1, 1]",7
2056,0.8,6.248770320892334e-06,0,"[0, 0, 0, 1, 0, 0, 0]",8
2057,0.8,5.400770320892334e-06,0,"[0, 0, 0, 1, 0, 0, 1]",9
2058,0.8,5.720770320892334e-06,0,"[0, 0, 0, 1, 0, 1, 0]",10
2059,0.8,4.835517417907715e-06,0,"[0, 0, 0, 1, 0, 1, 1]",11
2060,0.8,2.7462645149230958e-06,1,"[0, 0, 0, 1, 1, 0, 0]",12
2061,0.8,1.999517417907715e-06,1,"[0, 0, 0, 1, 1, 0, 1]",13
2062,0.8,2.7462645149230958e-06,0,"[0, 0, 0, 1, 1, 1, 0]",14
2063,0.8,1.8610116119384766e-06,0,"[0, 0, 0, 1, 1, 1, 1]",15
2064,0.8,6.120770320892334e-06,0,"[0, 0, 1, 0, 0, 0, 0]",16
2065,0.8,2.372770320892334e-06,1,"[0, 0, 1, 0, 0, 0, 1]",17
2066,0.8,5.592770320892334e-06,0,"[0, 0, 1, 0, 0, 1, 0]",18
2067,0.8,4.707517417907715e-06,0,"[0, 0, 1, 0, 0, 1, 1]",19
2068,0.8,2.655517417907715e-06,1,"[0, 0, 1, 0, 1, 0, 0]",20
2069,0.8,2.372770320892334e-06,0,"[0, 0, 1, 0, 1, 0, 1]",21
2070,0.8,2.655517417907715e-06,0,"[0, 0, 1, 0, 1, 1, 0]",22
2071,0.8,1.7702645149230957e-06,0,"[0, 0, 1, 0, 1, 1, 1]",23
2072,0.8,5.427517417907715e-06,0,"[0, 0, 1, 1, 0, 0, 0]",24
2073,0.8,4.579517417907715e-06,0,"[0, 0, 1, 1, 0, 0, 1]",25
2074,0.8,4.8995174179077155e-06,0,"[0, 0, 1, 1, 0, 1, 0]",26
2075,0.8,4.014264514923096e-06,0,"[0, 0, 1, 1, 0, 1, 1]",27
2076,0.8,1.9250116119384766e-06,1,"[0, 0, 1, 1, 1, 0, 0]",28
2077,0.8,1.6422645149230958e-06,0,"[0, 0, 1, 1, 1, 0, 1]",29
2078,0.8,1.9250116119384766e-06,0,"[0, 0, 1, 1, 1, 1, 0]",30
2079,0.8,1.0397587089538575e-06,0,"[0, 0, 1, 1, 1, 1, 1]",31
2080,0.8,6.440770320892334e-06,0,"[0, 1, 0, 0, 0, 0, 0]",32
2081,0.8,5.592770320892334e-06,0,"[0, 1, 0, 0, 0, 0, 1]",33
2082,0.8,5.875517417907715e-06,0,"[0, 1, 0, 0, 0, 1, 0]",34
2083,0.8,4.990264514923096e-06,0,"[0, 1, 0, 0, 0, 1, 1]",35
2084,0.8,3.540770320892334e-06,0,"[0, 1, 0, 0, 1, 0, 0]",36
2085,0.8,2.6927703208923337e-06,0,"[0, 1, 0, 0, 1, 0, 1]",37
2086,0.8,2.9382645149230958e-06,0,"[0, 1, 0, 0, 1, 1, 0]",38
2087,0.8,2.0530116119384765e-06,0,"[0, 1, 0, 0, 1, 1, 1]",39
2088,0.8,5.784770320892334e-06,0,"[0, 1, 0, 1, 0, 0, 0]",40
2089,0.8,4.115517417907715e-06,1,"[0, 1, 0, 1, 0, 0, 1]",41
2090,0.8,5.219517417907715e-06,0,"[0, 1, 0, 1, 0, 1, 0]",42
2091,0.8,4.334264514923096e-06,0,"[0, 1, 0, 1, 0, 1, 1]",43
2092,0.8,2.026264514923096e-06,1,"[0, 1, 0, 1, 1, 0, 0]",44
2093,0.8,1.999517417907715e-06,0,"[0, 1, 0, 1, 1, 0, 1]",45
2094,0.8,2.245011611938477e-06,0,"[0, 1, 0, 1, 1, 1, 0]",46
2095,0.8,1.3597587089538576e-06,0,"[0, 1, 0, 1, 1, 1, 1]",47
2096,0.8,5.6567703208923345e-06,0,"[0, 1, 1, 0, 0, 0, 0]",48
2097,0.8,4.808770320892334e-06,0,"[0, 1, 1, 0, 0, 0, 1]",49
2098,0.8,5.0915174179077155e-06,0,"[0, 1, 1, 0, 0, 1, 0]",50
2099,0.8,4.206264514923096e-06,0,"[0, 1, 1, 0, 0, 1, 1]",51
2100,0.8,2.756770320892334e-06,0,"[0, 1, 1, 0, 1, 0, 0]",52
2101,0.8,1.9087703208923337e-06,0,"[0, 1, 1, 0, 1, 0, 1]",53
2102,0.8,2.1542645149230957e-06,0,"[0, 1, 1, 0, 1, 1, 0]",54
2103,0.8,1.2690116119384764e-06,0,"[0, 1, 1, 0, 1, 1, 1]",55
2104,0.8,4.963517417907715e-06,0,"[0, 1, 1, 1, 0, 0, 0]",56
2105,0.8,4.115517417907715e-06,0,"[0, 1, 1, 1, 0, 0, 1]",57
2106,0.8,4.398264514923096e-06,0,"[0, 1, 1, 1, 0, 1, 0]",58
2107,0.8,3.513011611938477e-06,0,"[0, 1, 1, 1, 0, 1, 1]",59
2108,0.8,2.026264514923096e-06,0,"[0, 1, 1, 1, 1, 0, 0]",60
2109,0.8,1.1782645149230957e-06,0,"[0, 1, 1, 1, 1, 0, 1]",61
2110,0.8,1.4237587089538575e-06,0,"[0, 1, 1, 1, 1, 1, 0]",62
2111,0.8,5.385058059692383e-07,0,"[0, 1, 1, 1, 1, 1, 1]",63
2112,0.8,6.904770320892334e-06,1,"[1, 0, 0, 0, 0, 0, 0]",64
2113,0.8,6.056770320892334e-06,1,"[1, 0, 0, 0, 0, 0, 1]",65
2114,0.8,3.439517417907715e-06,2,"[1, 0, 0, 0, 0, 1, 0]",66
2115,0.8,5.491517417907715e-06,1,"[1, 0, 0, 0, 0, 1, 1]",67
2116,0.8,4.004770320892334e-06,1,"[1, 0, 0, 0, 1, 0, 0]",68
2117,0.8,2.372770320892334e-06,2,"[1, 0, 0, 0, 1, 0, 1]",69
2118,0.8,2.655517417907715e-06,2,"[1, 0, 0, 0, 1, 1, 0]",70
2119,0.8,2.5542645149230957e-06,1,"[1, 0, 0, 0, 1, 1, 1]",71
2120,0.8,6.248770320892334e-06,1,"[1, 0, 0, 1, 0, 0, 0]",72
2121,0.8,5.400770320892334e-06,1,"[1, 0, 0, 1, 0, 0, 1]",73
2122,0.8,5.720770320892334e-06,1,"[1, 0, 0, 1, 0, 1, 0]",74
2123,0.8,4.835517417907715e-06,1,"[1, 0, 0, 1, 0, 1, 1]",75
2124,0.8,3.311517417907715e-06,1,"[1, 0, 0, 1, 1, 0, 0]",76
2125,0.8,1.999517417907715e-06,2,"[1, 0, 0, 1, 1, 0, 1]",77
2126,0.8,2.7462645149230958e-06,1,"[1, 0, 0, 1, 1, 1, 0]",78
2127,0.8,1.8610116119384766e-06,1,"[1, 0, 0, 1, 1, 1, 1]",79
2128,0.8,6.120770320892334e-06,1,"[1, 0, 1, 0, 0, 0, 0]",80
2129,0.8,5.272770320892334e-06,1,"[1, 0, 1, 0, 0, 0, 1]",81
2130,0.8,5.592770320892334e-06,1,"[1, 0, 1, 0, 0, 1, 0]",82
2131,0.8,1.7702645149230957e-06,2,"[1, 0, 1, 0, 0, 1, 1]",83
2132,0.8,2.655517417907715e-06,2,"[1, 0, 1, 0, 1, 0, 0]",84
2133,0.8,2.372770320892334e-06,1,"[1, 0, 1, 0, 1, 0, 1]",85
2134,0.8,2.655517417907715e-06,1,"[1, 0, 1, 0, 1, 1, 0]",86
2135,0.8,1.7702645149230957e-06,1,"[1, 0, 1, 0, 1, 1, 1]",87
2136,0.8,5.427517417907715e-06,1,"[1, 0, 1, 1, 0, 0, 0]",88
2137,0.8,4.579517417907715e-06,1,"[1, 0, 1, 1, 0, 0, 1]",89
2138,0.8,4.8995174179077155e-06,1,"[1, 0, 1, 1, 0, 1, 0]",90
2139,0.8,4.014264514923096e-06,1,"[1, 0, 1, 1, 0, 1, 1]",91
2140,0.8,1.9250116119384766e-06,2,"[1, 0, 1, 1, 1, 0, 0]",92
2141,0.8,1.6422645149230958e-06,1,"[1, 0, 1, 1, 1, 0, 1]",93
2142,0.8,1.9250116119384766e-06,1,"[1, 0, 1, 1, 1, 1, 0]",94
2143,0.8,1.0397587089538575e-06,1,"[1, 0, 1, 1, 1, 1, 1]",95
2144,0.8,6.440770320892334e-06,1,"[1, 1, 0, 0, 0, 0, 0]",96
2145,0.8,5.592770320892334e-06,1,"[1, 1, 0, 0, 0, 0, 1]",97
2146,0.8,5.875517417907715e-06,1,"[1, 1, 0, 0, 0, 1, 0]",98
2147,0.8,4.990264514923096e-06,1,"[1, 1, 0, 0, 0, 1, 1]",99
2148,0.8,3.540770320892334e-06,1,"[1, 1, 0, 0, 1, 0, 0]",100
2149,0.8,2.6927703208923337e-06,1,"[1, 1, 0, 0, 1, 0, 1]",101
2150,0.8,2.9382645149230958e-06,1,"[1, 1, 0, 0, 1, 1, 0]",102
2151,0.8,2.0530116119384765e-06,1,"[1, 1, 0, 0, 1, 1, 1]",103
2152,0.8,5.784770320892334e-06,1,"[1, 1, 0, 1, 0, 0, 0]",104
2153,0.8,4.115517417907715e-06,2,"[1, 1, 0, 1, 0, 0, 1]",105
2154,0.8,5.219517417907715e-06,1,"[1, 1, 0, 1, 0, 1, 0]",106
2155,0.8,4.334264514923096e-06,1,"[1, 1, 0, 1, 0, 1, 1]",107
2156,0.8,2.847517417907715e-06,1,"[1, 1, 0, 1, 1, 0, 0]",108
2157,0.8,1.999517417907715e-06,1,"[1, 1, 0, 1, 1, 0, 1]",109
2158,0.8,2.245011611938477e-06,1,"[1, 1, 0, 1, 1, 1, 0]",110
2159,0.8,1.3597587089538576e-06,1,"[1, 1, 0, 1, 1, 1, 1]",111
2160,0.8,5.6567703208923345e-06,1,"[1, 1, 1, 0, 0, 0, 0]",112
2161,0.8,4.808770320892334e-06,1,"[1, 1, 1, 0, 0, 0, 1]",113
2162,0.8,5.0915174179077155e-06,1,"[1, 1, 1, 0, 0, 1, 0]",114
2163,0.8,4.206264514923096e-06,1,"[1, 1, 1, 0, 0, 1, 1]",115
2164,0.8,2.756770320892334e-06,1,"[1, 1, 1, 0, 1, 0, 0]",116
2165,0.8,1.9087703208923337e-06,1,"[1, 1, 1, 0, 1, 0, 1]",117
2166,0.8,2.1542645149230957e-06,1,"[1, 1, 1, 0, 1, 1, 0]",118
2167,0.8,1.2690116119384764e-06,1,"[1, 1, 1, 0, 1, 1, 1]",119
2168,0.8,4.963517417907715e-06,1,"[1, 1, 1, 1, 0, 0, 0]",120
2169,0.8,4.115517417907715e-06,1,"[1, 1, 1, 1, 0, 0, 1]",121
2170,0.8,4.398264514923096e-06,1,"[1, 1, 1, 1, 0, 1, 0]",122
2171,0.8,3.513011611938477e-06,1,"[1, 1, 1, 1, 0, 1, 1]",123
2172,0.8,2.026264514923096e-06,1,"[1, 1, 1, 1, 1, 0, 0]",124
2173,0.8,1.1782645149230957e-06,1,"[1, 1, 1, 1, 1, 0, 1]",125
2174,0.8,1.4237587089538575e-06,1,"[1, 1, 1, 1, 1, 1, 0]",126
2175,0.8,5.385058059692383e-07,1,"[1, 1, 1, 1, 1, 1, 1]",127
2176,0.85,6.904770320892334e-06,0,"[0, 0, 0, 0, 0, 0, 0]",0
2177,0.85,2.372770320892334e-06,2,"[0, 0, 0, 0, 0, 0, 1]",1
2178,0.85,3.439517417907715e-06,1,"[0, 0, 0, 0, 0, 1, 0]",2
2179,0.85,2.5542645149230957e-06,1,"[0, 0, 0, 0, 0, 1, 1]",3
2180,0.85,4.004770320892334e-06,0,"[0, 0, 0, 0, 1, 0, 0]",4
2181,0.85,2.372770320892334e-06,1,"[0, 0, 0, 0, 1, 0, 1]",5
2182,0.85,2.655517417907715e-06,1,"[0, 0, 0, 0, 1, 1, 0]",6
2183,0.85,2.5542645149230957e-06,0,"[0, 0, 0, 0, 1, 1, 1]",7
2184,0.85,6.248770320892334e-06,0,"[0, 0, 0, 1, 0, 0, 0]",8
2185,0.85,5.400770320892334e-06,0,"[0, 0, 0, 1, 0, 0, 1]",9
2186,0.85,5.720770320892334e-06,0,"[0, 0, 0, 1, 0, 1, 0]",10
2187,0.85,4.835517417907715e-06,0,"[0, 0, 0, 1, 0, 1, 1]",11
2188,0.85,3.311517417907715e-06,0,"[0, 0, 0, 1, 1, 0, 0]",12
2189,0.85,1.999517417907715e-06,1,"[0, 0, 0, 1, 1, 0, 1]",13
2190,0.85,2.7462645149230958e-06,0,"[0, 0, 0, 1, 1, 1, 0]",14
2191,0.85,1.8610116119384766e-06,0,"[0, 0, 0, 1, 1, 1, 1]",15
2192,0.85,6.120770320892334e-06,0,"[0, 0, 1, 0, 0, 0, 0]",16
2193,0.85,5.272770320892334e-06,0,"[0, 0, 1, 0, 0, 0, 1]",17
2194,0.85,2.655517417907715e-06,1,"[0, 0, 1, 0, 0, 1, 0]",18
2195,0.85,1.7702645149230957e-06,1,"[0, 0, 1, 0, 0, 1, 1]",19
2196,0.85,2.655517417907715e-06,1,"[0, 0, 1, 0, 1, 0, 0]",20
2197,0.85,2.372770320892334e-06,0,"[0, 0, 1, 0, 1, 0, 1]",21
2198,0.85,2.655517417907715e-06,0,"[0, 0, 1, 0, 1, 1, 0]",22
2199,0.85,1.7702645149230957e-06,0,"[0, 0, 1, 0, 1, 1, 1]",23
2200,0.85,5.427517417907715e-06,0,"[0, 0, 1, 1, 0, 0, 0]",24
2201,0.85,4.579517417907715e-06,0,"[0, 0, 1, 1, 0, 0, 1]",25
2202,0.85,4.8995174179077155e-06,0,"[0, 0, 1, 1, 0, 1, 0]",26
2203,0.85,4.014264514923096e-06,0,"[0, 0, 1, 1, 0, 1, 1]",27
2204,0.85,1.9250116119384766e-06,1,"[0, 0, 1, 1, 1, 0, 0]",28
2205,0.85,1.6422645149230958e-06,0,"[0, 0, 1, 1, 1, 0, 1]",29
2206,0.85,1.9250116119384766e-06,0,"[0, 0, 1, 1, 1, 1, 0]",30
2207,0.85,1.0397587089538575e-06,0,"[0, 0, 1, 1, 1, 1, 1]",31
2208,0.85,6.440770320892334e-06,0,"[0, 1, 0, 0, 0, 0, 0]",32
2209,0.85,5.592770320892334e-06,0,"[0, 1, 0, 0, 0, 0, 1]",33
2210,0.85,5.875517417907715e-06,0,"[0, 1, 0, 0, 0, 1, 0]",34
2211,0.85,4.990264514923096e-06,0,"[0, 1, 0, 0, 0, 1, 1]",35
2212,0.85,2.756770320892334e-06,1,"[0, 1, 0, 0, 1, 0, 0]",36
2213,0.85,2.6927703208923337e-06,0,"[0, 1, 0, 0, 1, 0, 1]",37
2214,0.85,2.9382645149230958e-06,0,"[0, 1, 0, 0, 1, 1, 0]",38
2215,0.85,2.0530116119384765e-06,0,"[0, 1, 0, 0, 1, 1, 1]",39
2216,0.85,5.784770320892334e-06,0,"[0, 1, 0, 1, 0, 0, 0]",40
2217,0.85,4.115517417907715e-06,1,"[0, 1, 0, 1, 0, 0, 1]",41
2218,0.85,5.219517417907715e-06,0,"[0, 1, 0, 1, 0, 1, 0]",42
2219,0.85,4.334264514923096e-06,0,"[0, 1, 0, 1, 0, 1, 1]",43
2220,0.85,2.847517417907715e-06,0,"[0, 1, 0, 1, 1, 0, 0]",44
2221,0.85,1.999517417907715e-06,0,"[0, 1, 0, 1, 1, 0, 1]",45
2222,0.85,2.245011611938477e-06,0,"[0, 1, 0, 1, 1, 1, 0]",46
2223,0.85,1.3597587089538576e-06,0,"[0, 1, 0, 1, 1, 1, 1]",47
2224,0.85,5.6567703208923345e-06,0,"[0, 1, 1, 0, 0, 0, 0]",48
2225,0.85,4.808770320892334e-06,0,"[0, 1, 1, 0, 0, 0, 1]",49
2226,0.85,5.0915174179077155e-06,0,"[0, 1, 1, 0, 0, 1, 0]",50
2227,0.85,4.206264514923096e-06,0,"[0, 1, 1, 0, 0, 1, 1]",51
2228,0.85,2.756770320892334e-06,0,"[0, 1, 1, 0, 1, 0, 0]",52
2229,0.85,1.9087703208923337e-06,0,"[0, 1, 1, 0, 1, 0, 1]",53
2230,0.85,2.1542645149230957e-06,0,"[0, 1, 1, 0, 1, 1, 0]",54
2231,0.85,1.2690116119384764e-06,0,"[0, 1, 1, 0, 1, 1, 1]",55
2232,0.85,4.963517417907715e-06,0,"[0, 1, 1, 1, 0, 0, 0]",56
2233,0.85,4.115517417907715e-06,0,"[0, 1, 1, 1, 0, 0, 1]",57
2234,0.85,4.398264514923096e-06,0,"[0, 1, 1, 1, 0, 1, 0]",58
2235,0.85,3.513011611938477e-06,0,"[0, 1, 1, 1, 0, 1, 1]",59
2236,0.85,2.026264514923096e-06,0,"[0, 1, 1, 1, 1, 0, 0]",60
2237,0.85,1.1782645149230957e-06,0,"[0, 1, 1, 1, 1, 0, 1]",61
2238,0.85,1.4237587089538575e-06,0,"[0, 1, 1, 1, 1, 1, 0]",62
2239,0.85,5.385058059692383e-07,0,"[0, 1, 1, 1, 1, 1, 1]",63
2240,0.85,6.904770320892334e-06,1,"[1, 0, 0, 0, 0, 0, 0]",64
2241,0.85,6.056770320892334e-06,1,"[1, 0, 0, 0, 0, 0, 1]",65
2242,0.85,3.439517417907715e-06,2,"[1, 0, 0, 0, 0, 1, 0]",66
2243,0.85,2.5542645149230957e-06,2,"[1, 0, 0, 0, 0, 1, 1]",67
2244,0.85,3.439517417907715e-06,2,"[1, 0, 0, 0, 1, 0, 0]",68
2245,0.85,2.372770320892334e-06,2,"[1, 0, 0, 0, 1, 0, 1]",69
2246,0.85,2.655517417907715e-06,2,"[1, 0, 0, 0, 1, 1, 0]",70
2247,0.85,2.5542645149230957e-06,1,"[1, 0, 0, 0, 1, 1, 1]",71
2248,0.85,6.248770320892334e-06,1,"[1, 0, 0, 1, 0, 0, 0]",72
2249,0.85,5.400770320892334e-06,1,"[1, 0, 0, 1, 0, 0, 1]",73
2250,0.85,5.720770320892334e-06,1,"[1, 0, 0, 1, 0, 1, 0]",74
2251,0.85,4.835517417907715e-06,1,"[1, 0, 0, 1, 0, 1, 1]",75
2252,0.85,3.311517417907715e-06,1,"[1, 0, 0, 1, 1, 0, 0]",76
2253,0.85,1.999517417907715e-06,2,"[1, 0, 0, 1, 1, 0, 1]",77
2254,0.85,2.7462645149230958e-06,1,"[1, 0, 0, 1, 1, 1, 0]",78
2255,0.85,1.8610116119384766e-06,1,"[1, 0, 0, 1, 1, 1, 1]",79
2256,0.85,6.120770320892334e-06,1,"[1, 0, 1, 0, 0, 0, 0]",80
2257,0.85,5.272770320892334e-06,1,"[1, 0, 1, 0, 0, 0, 1]",81
2258,0.85,2.655517417907715e-06,2,"[1, 0, 1, 0, 0, 1, 0]",82
2259,0.85,1.7702645149230957e-06,2,"[1, 0, 1, 0, 0, 1, 1]",83
2260,0.85,2.655517417907715e-06,2,"[1, 0, 1, 0, 1, 0, 0]",84
2261,0.85,2.372770320892334e-06,1,"[1, 0, 1, 0, 1, 0, 1]",85
2262,0.85,2.655517417907715e-06,1,"[1, 0, 1, 0, 1, 1, 0]",86
2263,0.85,1.7702645149230957e-06,1,"[1, 0, 1, 0, 1, 1, 1]",87
2264,0.85,5.427517417907715e-06,1,"[1, 0, 1, 1, 0, 0, 0]",88
2265,0.85,4.579517417907715e-06,1,"[1, 0, 1, 1, 0, 0, 1]",89
2266,0.85,4.8995174179077155e-06,1,"[1, 0, 1, 1, 0, 1, 0]",90
2267,0.85,4.014264514923096e-06,1,"[1, 0, 1, 1, 0, 1, 1]",91
2268,0.85,1.9250116119384766e-06,2,"[1, 0, 1, 1, 1, 0, 0]",92
2269,0.85,1.6422645149230958e-06,1,"[1, 0, 1, 1, 1, 0, 1]",93
